expenseName,expenseCategory
GUIDED TOUR,Travel
upi train ticket 1256,Transport
FLIPKART ORDER,Shopping
scan,Health
headphones rs 2399,Shopping
diesel rs 2456,Transport
game,Entertainment
burger done,Food
PHARMACY,Health
phonepe grooming 744,Personal Care
phonepe pet care 346,Other
interest payment done,Other
paid movie ticket,Entertainment
water bill,Bills
HOTEL BOOKING,Travel
spent certification,Education
BOOK PURCHASE,Entertainment
momos done,Food
charity rs 527,Other
SHAVING KIT,Personal Care
cosmetics done,Personal Care
club entry,Entertainment
CINEMA,Entertainment
txn momos,Food
internet bill pay,Bills
homestay,Travel
Interest payment,Other
GROOMING,Personal Care
SPA,Personal Care
Gym membership,Health
AMAZON ORDER,Shopping
TUITION,Education
Grooming,Personal Care
coursera,Education
gpay insurance premium 1789,Bills
PERFUME,Shopping
ATM WITHDRAWAL,Other
GAS CYLINDER,Bills
BUS TICKET,Transport
txn perfume,Shopping
COSMETICS,Personal Care
PEN/PAPER,Education
gpay vacation 519,Travel
TAX,Other
GYM MEMBERSHIP,Health
chicken rice,Food
Trip,Travel
bike service,Transport
LUNCH,Food
moisturizer rs 600,Personal Care
Interest payment,Other
Electricity bill,Bills
AUTO FARE,Transport
Game,Entertainment
paid course fee,Education
PEN/PAPER,Education
hotel booking,Travel
paid dinner,Food
MEDICINE,Health
mobile recharge,Bills
shaving kit,Personal Care
POSTPAID BILL,Bills
metro ticket done,Transport
FLIPKART ORDER,Shopping
paytm coffee,Food
face wash rs 2292,Personal Care
udemy,Education
paytm lab test,Health
diesel rs 1888,Transport
spent supplements,Health
Amazon order,Shopping
paid soap,Groceries
train ticket,Transport
misc expense,Other
Monthly pass,Transport
pet care,Other
CINEMA,Entertainment
Pen/paper,Education
Grooming,Personal Care
LAB TEST,Health
bus ticket rs 694,Transport
Bread,Groceries
salon,Personal Care
fruits,Groceries
car service,Transport
detergent txn,Groceries
grooming,Personal Care
MAINTENANCE FEE,Bills
upi diesel 1452,Transport
spent event ticket,Entertainment
misc expense done,Other
fried rice pay,Food
TRAIN TICKET,Transport
certification rs 379,Education
course fee pay,Education
Shoes,Shopping
BREAD,Groceries
flight ticket rs 1720,Travel
shampoo pay,Groceries
coursera txn,Education
Face wash,Personal Care
gaming currency,Entertainment
provision store,Groceries
MOBILE RECHARGE,Bills
toll,Transport
charity,Other
insurance premium txn,Bills
dal,Groceries
Charity,Other
Hospital,Health
diesel,Transport
homestay,Travel
payment masala,Groceries
pen/paper,Education
TRAIN TICKET,Transport
certification pay,Education
grooming,Personal Care
upi stationery,Shopping
Water bill,Bills
Hospital,Health
Guided tour,Travel
upi moisturizer,Personal Care
travel insurance rs 139,Travel
moisturizer,Personal Care
Auto fare,Transport
upi bike service,Transport
parking rs 120,Transport
clothes rs 647,Shopping
theme park done,Entertainment
GUIDED TOUR,Travel
Perfume,Shopping
maintenance fee,Bills
FIRST AID,Health
Fried rice,Food
course fee,Education
Tax,Other
SHAVING KIT,Personal Care
paytm pharmacy 800,Health
Kitchenware,Shopping
txn postpaid bill,Bills
FASTAG RECHARGE,Transport
paid supermarket,Groceries
face wash done,Personal Care
paytm movie ticket 110,Entertainment
gpay detergent 1769,Groceries
upi mobile 1620,Shopping
vegetables done,Groceries
bank charges,Other
Auto fare,Transport
FLIGHT TICKET,Travel
bike service rs 1833,Transport
milk,Groceries
upi supplements,Health
payment pen/paper,Education
homestay,Travel
ola,Transport
Coke,Food
Pen/paper,Education
Online course,Education
maintenance fee pay,Bills
DIESEL,Transport
upi book purchase,Entertainment
Salad,Food
atm withdrawal,Other
Scan,Health
Travel insurance,Travel
scan txn,Health
SUBSCRIPTION,Entertainment
brunch,Food
upi doctor visit 1137,Health
txn lab test,Health
SHAVING KIT,Personal Care
Flipkart order,Shopping
bank charges,Other
shaving kit,Personal Care
upi hotel booking 1542,Travel
movie ticket pay,Entertainment
Event ticket,Entertainment
interest payment,Other
Bread,Groceries
MASALA,Groceries
PERFUME,Personal Care
Hotel booking,Travel
clothes,Shopping
Resort,Travel
payment insurance premium,Bills
TRAVEL INSURANCE,Travel
book purchase,Entertainment
gpay vegetables,Groceries
PETROL,Transport
gpay perfume,Shopping
medicine,Health
MAINTENANCE FEE,Bills
MOBILE RECHARGE,Bills
SHAVING KIT,Personal Care
upi udemy,Education
EV CHARGING,Transport
Salon,Personal Care
perfume,Personal Care
TRAVEL INSURANCE,Travel
Supplements,Health
provision store,Groceries
clothes,Shopping
wifi bill,Bills
diesel,Transport
Homestay,Travel
watch rs 941,Shopping
Pet care,Other
DOSA,Food
Grocery items,Groceries
hotel booking rs 2694,Travel
interest payment rs 1058,Other
EXAM FEE,Education
paid tax,Other
pet care,Other
phonepe trip 759,Travel
spent shawarma,Food
MYNTRA,Shopping
spent vacation,Travel
EV CHARGING,Transport
salon rs 1332,Personal Care
Book purchase,Entertainment
STREET FOOD,Food
course fee,Education
electronics rs 772,Shopping
flight ticket,Travel
udemy,Education
Salon,Personal Care
TRAVEL INSURANCE,Travel
electronics,Shopping
Haircut,Personal Care
rice,Groceries
coursera rs 2844,Education
game,Entertainment
subscription,Entertainment
Samosa,Food
Milk,Groceries
PERFUME,Personal Care
electronics rs 2676,Shopping
MOISTURIZER,Personal Care
doctor visit,Health
tea,Food
Biryani,Food
hotel booking rs 1225,Travel
MAINTENANCE FEE,Bills
payment street food,Food
Pen/paper,Education
DETERGENT,Groceries
youtube premium rs 1046,Entertainment
shawarma,Food
Tea,Food
spent college fee,Education
SALON,Personal Care
Travel insurance,Travel
gpay tuition,Education
Udemy,Education
COSMETICS,Personal Care
Concert,Entertainment
Vacation,Travel
event ticket,Entertainment
Hotel booking,Travel
wifi bill,Bills
water bill,Bills
salon done,Personal Care
metro ticket pay,Transport
gpay interest payment,Other
DONATION,Other
phonepe tax 1154,Other
phonepe electricity bill,Bills
Vacation,Travel
Scan,Health
spotify,Entertainment
Rapido,Transport
TRIP,Travel
gadgets,Shopping
txn donation,Other
paytm milk 1430,Groceries
phonepe trip 1547,Travel
souvenirs,Travel
ola,Transport
Prime video,Entertainment
PET CARE,Other
Resort,Travel
txn tuition,Education
Maintenance fee,Bills
masala,Groceries
GAME,Entertainment
club entry,Entertainment
TAX,Other
diesel,Transport
shampoo,Groceries
PERFUME,Personal Care
postpaid bill,Bills
burger rs 2064,Food
rapido txn,Transport
guided tour,Travel
KITCHENWARE,Shopping
RICE,Groceries
book purchase,Entertainment
vacation done,Travel
shoes,Shopping
Mobile recharge,Bills
phonepe fuel,Transport
salon pay,Personal Care
interest payment,Other
COLLEGE FEE,Education
prime video,Entertainment
Bike service,Transport
phonepe interest payment,Other
salon,Personal Care
online course,Education
water bill rs 93,Bills
gpay juice,Food
cosmetics,Personal Care
GAME,Entertainment
Course fee,Education
Amazon order,Shopping
VEGETABLES,Groceries
phonepe certification 380,Education
MAINTENANCE FEE,Bills
youtube premium,Entertainment
DTH RECHARGE,Bills
Toothpaste,Groceries
RESORT,Travel
EXAM FEE,Education
Mobile recharge,Bills
Bus ticket,Transport
gaming currency,Entertainment
Pet care,Other
AMAZON ORDER,Shopping
fruits txn,Groceries
online course,Education
payment postpaid bill,Bills
club entry rs 2827,Entertainment
txn game,Entertainment
atm withdrawal,Other
Diesel,Transport
soap,Groceries
resort,Travel
DINNER,Food
Detergent,Groceries
VEGETABLES,Groceries
salad,Food
YOGA CLASS,Health
Trip,Travel
MAINTENANCE FEE,Bills
METRO TICKET,Transport
Resort,Travel
Gym membership,Health
BOOK PURCHASE,Entertainment
Face wash,Personal Care
CHECKUP,Health
Club entry,Entertainment
rent,Bills
rapido,Transport
wifi bill done,Bills
first aid,Health
tuition,Education
Gift,Other
supplements,Health
Shoes,Shopping
theme park rs 2054,Entertainment
CHICKEN RICE,Food
gpay checkup 1105,Health
salon,Personal Care
gpay dth recharge,Bills
BRUNCH,Food
Bus ticket,Transport
mobile recharge,Bills
HOMESTAY,Travel
phonepe electricity bill 1227,Bills
event ticket,Entertainment
HOSPITAL,Health
Momos,Food
Tuition,Education
cooking oil,Groceries
Car service,Transport
supermarket,Groceries
Charity,Other
college fee,Education
spotify,Entertainment
Vacation,Travel
paytm parotta,Food
txn fastag recharge,Transport
Internet bill,Bills
Wifi bill,Bills
prime video,Entertainment
GROCERY ITEMS,Groceries
clothes,Shopping
upi dth recharge,Bills
Headphones,Shopping
doctor visit,Health
Travel insurance,Travel
upi rent 1015,Bills
cab ride,Transport
first aid,Health
Toothpaste,Groceries
Internet bill,Bills
insurance premium rs 2334,Bills
cinema rs 659,Entertainment
supplements rs 443,Health
Donation,Other
BOOK PURCHASE,Entertainment
gpay toothpaste 855,Groceries
gpay clothes,Shopping
upi travel insurance 1582,Travel
charity rs 1947,Other
Dental care,Health
First aid,Health
snacks,Food
BANK CHARGES,Other
lab test pay,Health
stationery,Shopping
Pen/paper,Education
bank charges rs 2948,Other
paid vegetables,Groceries
Perfume,Personal Care
toothpaste done,Groceries
exam fee,Education
guided tour pay,Travel
KITCHENWARE,Shopping
pet care done,Other
flight ticket txn,Travel
OLA,Transport
charity,Other
RENT,Bills
Resort,Travel
paytm face wash,Personal Care
Laptop,Shopping
parking txn,Transport
travel insurance rs 210,Travel
scan,Health
COURSERA,Education
PEN/PAPER,Education
guided tour rs 2050,Travel
CHECKUP,Health
Electricity bill,Bills
stationery,Shopping
resort,Travel
Vacation,Travel
masala done,Groceries
SUPERMARKET,Groceries
spent exam fee,Education
Grooming,Personal Care
TOOTHPASTE,Groceries
cinema,Entertainment
supplements rs 1757,Health
detergent done,Groceries
dth recharge txn,Bills
Maintenance fee,Bills
BRUNCH,Food
gpay dinner,Food
Electricity bill,Bills
BIKE TAXI,Transport
Dosa,Food
COURSERA,Education
TRAIN TICKET,Transport
Pharmacy,Health
GYM MEMBERSHIP,Health
SPOTIFY,Entertainment
paytm prime video,Entertainment
milk,Groceries
COOKING OIL,Groceries
Cinema,Entertainment
UDEMY,Education
homestay rs 1271,Travel
GIFT,Other
gym membership,Health
paid pen/paper,Education
HEADPHONES,Shopping
PHARMACY,Health
TEA,Food
train ticket,Transport
SUPPLEMENTS,Health
Charity,Other
concert pay,Entertainment
souvenirs rs 2157,Travel
upi skincare,Personal Care
BOOK PURCHASE,Entertainment
upi guided tour,Travel
FACE WASH,Personal Care
AUTO FARE,Transport
theme park,Entertainment
laptop rs 1658,Shopping
charity,Other
headphones,Shopping
FIRST AID,Health
spotify,Entertainment
gpay laptop,Shopping
samosa,Food
udemy,Education
spent hotel booking,Travel
MOBILE RECHARGE,Bills
YOUTUBE PREMIUM,Entertainment
txn kitchenware,Shopping
Gas cylinder,Bills
phonepe cab ride,Transport
HAIRCUT,Personal Care
Resort,Travel
breakfast pay,Food
Idly,Food
donation pay,Other
TUITION,Education
dental care,Health
paytm guided tour 1430,Travel
Event ticket,Entertainment
Laptop,Shopping
Moisturizer,Personal Care
dinner,Food
souvenirs,Travel
soap,Groceries
gpay salon,Personal Care
upi pet care,Other
WIFI BILL,Bills
Auto fare,Transport
subscription,Entertainment
homestay,Travel
Grooming,Personal Care
Trip,Travel
petrol,Transport
Checkup,Health
gpay grooming,Personal Care
flight ticket,Travel
spent uber,Transport
medicine,Health
diesel,Transport
upi insurance premium 544,Bills
CHARITY,Other
bank charges,Other
LAPTOP,Shopping
Flight ticket,Travel
movie ticket,Entertainment
payment exam fee,Education
paytm interest payment,Other
Idly,Food
gpay coursera 267,Education
shampoo,Groceries
COLLEGE FEE,Education
upi gift,Other
TRAVEL INSURANCE,Travel
Flipkart order,Shopping
IDLY,Food
Metro ticket,Transport
homestay rs 261,Travel
Book purchase,Entertainment
Scan,Health
Detergent,Groceries
Idly,Food
internet bill,Bills
Laptop,Shopping
parking,Transport
DONATION,Other
checkup done,Health
Gaming currency,Entertainment
paytm electronics,Shopping
phonepe resort,Travel
masala pay,Groceries
Cooking oil,Groceries
gpay dinner 131,Food
gadgets done,Shopping
PARKING,Transport
cinema txn,Entertainment
bank charges,Other
paid atm withdrawal,Other
MASALA,Groceries
parotta rs 715,Food
INTEREST PAYMENT,Other
Cosmetics,Personal Care
BAG,Shopping
interest payment,Other
SOUVENIRS,Travel
Coursera,Education
BOOKS,Education
Soap,Groceries
amazon order,Shopping
youtube premium,Entertainment
vacation txn,Travel
bread rs 865,Groceries
maintenance fee,Bills
insurance premium,Bills
COLLEGE FEE,Education
Milk,Groceries
Kitchenware,Shopping
OLA,Transport
GROOMING,Personal Care
subscription rs 2139,Entertainment
paytm cinema,Entertainment
TRIP,Travel
phonepe salon,Personal Care
stationery,Shopping
paytm souvenirs 684,Travel
payment flight ticket,Travel
auto fare,Transport
Atm withdrawal,Other
spotify rs 1993,Entertainment
bike service,Transport
Provision store,Groceries
Veg rice,Food
spent souvenirs,Travel
paid water bill,Bills
Dental care,Health
cooking oil,Groceries
Book purchase,Entertainment
rice,Groceries
flight ticket,Travel
TOOTHPASTE,Groceries
charity,Other
RENT,Bills
coursera rs 2368,Education
paid rent,Bills
maintenance fee,Bills
THEME PARK,Entertainment
Grooming,Personal Care
Bag,Shopping
upi rapido,Transport
Bike service,Transport
biryani rs 343,Food
Maintenance fee,Bills
face wash,Personal Care
PRIME VIDEO,Entertainment
Guided tour,Travel
Prime video,Entertainment
wifi bill,Bills
vacation pay,Travel
MILK,Groceries
dental care,Health
parking,Transport
college fee,Education
paid vacation,Travel
Flight ticket,Travel
biryani,Food
fruits,Groceries
lab test,Health
CAB RIDE,Transport
Yoga class,Health
chicken rice rs 1889,Food
trip,Travel
metro ticket,Transport
dth recharge,Bills
Interest payment,Other
salon,Personal Care
misc expense rs 1860,Other
HOMESTAY,Travel
AUTO,Transport
Course fee,Education
paytm maintenance fee,Bills
Supermarket,Groceries
metro ticket,Transport
MONTHLY PASS,Transport
DENTAL CARE,Health
POSTPAID BILL,Bills
homestay,Travel
pharmacy rs 898,Health
spent cooking oil,Groceries
phonepe rice 1478,Groceries
COOKING OIL,Groceries
gpay cab ride,Transport
Travel insurance,Travel
payment coke,Food
pen/paper,Education
COSMETICS,Personal Care
FRIED RICE,Food
Game,Entertainment
rent,Bills
paid grocery items,Groceries
subscription,Entertainment
atm withdrawal,Other
coursera,Education
lab test,Health
college fee,Education
paid gift items,Shopping
EXAM FEE,Education
TRAIN TICKET,Transport
momos done,Food
Coursera,Education
ONLINE COURSE,Education
Water bill,Bills
FLIPKART ORDER,Shopping
dal,Groceries
yoga class done,Health
INTERNET BILL,Bills
Dental care,Health
subscription,Entertainment
train ticket,Transport
Dental care,Health
payment pet care,Other
Moisturizer,Personal Care
GIFT ITEMS,Shopping
Supplements,Health
paid ola,Transport
atm withdrawal,Other
PET CARE,Other
SHOES,Shopping
SPOTIFY,Entertainment
dosa,Food
BOOKS,Education
veg rice done,Food
travel insurance rs 2639,Travel
METRO TICKET,Transport
laptop,Shopping
Bag,Shopping
BOOKS,Education
MOISTURIZER,Personal Care
grocery items,Groceries
scan,Health
paid idly,Food
paid movie ticket,Entertainment
bank charges rs 1370,Other
INTERNET BILL,Bills
TRAVEL INSURANCE,Travel
Udemy,Education
payment kitchenware,Shopping
phonepe supplements,Health
TRIP,Travel
WATER BILL,Bills
Scan,Health
masala,Groceries
face wash,Personal Care
LAB TEST,Health
FRUITS,Groceries
Energy drink,Food
TOOTHPASTE,Groceries
coke,Food
bank charges rs 191,Other
phonepe concert,Entertainment
txn brunch,Food
gift,Other
Club entry,Entertainment
Flight ticket,Travel
paytm rice,Groceries
fuel rs 1862,Transport
ice cream rs 2413,Food
Perfume,Personal Care
phonepe milkshake,Food
Game,Entertainment
shawarma rs 1484,Food
dal,Groceries
Misc expense,Other
Dal,Groceries
PHARMACY,Health
Exam fee,Education
Insurance premium,Bills
LAB TEST,Health
tax,Other
toll done,Transport
toothpaste,Groceries
Misc expense,Other
Momos,Food
GIFT,Other
Game,Entertainment
txn pet care,Other
txn bike taxi,Transport
Amazon order,Shopping
shaving kit,Personal Care
first aid,Health
Hospital,Health
gpay netflix 1573,Entertainment
home decor,Shopping
udemy,Education
Course fee,Education
insurance premium done,Bills
payment book purchase,Entertainment
Tax,Other
FUEL,Transport
SKINCARE,Personal Care
Coffee,Food
Haircut,Personal Care
Amazon order,Shopping
pen/paper,Education
Shawarma,Food
Street food,Food
bakery items,Food
SNACKS,Food
UDEMY,Education
BOOKS,Education
PHARMACY,Health
upi pet care,Other
Flight ticket,Travel
udemy,Education
Electricity bill,Bills
Energy drink,Food
theme park done,Entertainment
Grooming,Personal Care
txn guided tour,Travel
Myntra,Shopping
Watch,Shopping
coursera pay,Education
Cafe latte,Food
gift rs 410,Other
phonepe lab test,Health
dth recharge,Bills
Souvenirs,Travel
dth recharge,Bills
Auto,Transport
paytm street food 344,Food
donation,Other
Rice,Groceries
soap rs 186,Groceries
txn fastag recharge,Transport
upi masala 128,Groceries
youtube premium,Entertainment
txn auto,Transport
Energy drink,Food
PROVISION STORE,Groceries
kitchenware,Shopping
gpay interest payment 662,Other
train ticket,Transport
Dth recharge,Bills
souvenirs,Travel
parking pay,Transport
flight ticket done,Travel
coursera,Education
mobile recharge,Bills
dal,Groceries
movie ticket,Entertainment
coursera,Education
gpay gym membership 1603,Health
electronics,Shopping
grooming rs 727,Personal Care
Wifi bill,Bills
Water bill,Bills
rapido,Transport
interest payment,Other
SPOTIFY,Entertainment
Rice,Groceries
toothpaste txn,Groceries
trip,Travel
moisturizer,Personal Care
BREAD,Groceries
BIKE TAXI,Transport
parking,Transport
homestay done,Travel
CHICKEN RICE,Food
VEGETABLES,Groceries
brunch rs 405,Food
Resort,Travel
paid bank charges,Other
grocery items txn,Groceries
Perfume,Personal Care
SUPPLEMENTS,Health
HOSPITAL,Health
Metro ticket,Transport
Provision store,Groceries
paytm online course 967,Education
paytm certification 514,Education
BIKE SERVICE,Transport
SHOES,Shopping
online course rs 1179,Education
hotel booking rs 657,Travel
atm withdrawal done,Other
RENT,Bills
Gadgets,Shopping
GROOMING,Personal Care
Gift,Other
paytm youtube premium 1737,Entertainment
gpay tax 1463,Other
Club entry,Entertainment
phonepe car service 1149,Transport
gas cylinder,Bills
pharmacy rs 2588,Health
homestay,Travel
COSMETICS,Personal Care
First aid,Health
SHAWARMA,Food
Snacks,Food
dosa,Food
udemy,Education
Rent,Bills
MONTHLY PASS,Transport
SALON,Personal Care
DONATION,Other
dosa,Food
EV CHARGING,Transport
UDEMY,Education
HEADPHONES,Shopping
train ticket,Transport
gift,Other
paytm travel insurance,Travel
Guided tour,Travel
fruits rs 1599,Groceries
GIFT,Other
Bread,Groceries
PERFUME,Shopping
Book purchase,Entertainment
Gift items,Shopping
masala,Groceries
Gadgets,Shopping
BUS TICKET,Transport
gym membership,Health
college fee,Education
Prime video,Entertainment
Pizza,Food
txn theme park,Entertainment
WIFI BILL,Bills
spent face wash,Personal Care
Shaving kit,Personal Care
Flight ticket,Travel
souvenirs,Travel
ICE CREAM,Food
PETROL,Transport
Detergent,Groceries
MILKSHAKE,Food
Mobile,Shopping
Rent,Bills
grooming rs 1030,Personal Care
paytm donation 1562,Other
parking,Transport
trip,Travel
BAG,Shopping
atm withdrawal rs 156,Other
SALAD,Food
payment vacation,Travel
concert txn,Entertainment
Gift items,Shopping
Fried rice,Food
Moisturizer,Personal Care
ev charging,Transport
paytm course fee 94,Education
soap,Groceries
HOSPITAL,Health
Headphones,Shopping
SANDWICH,Food
paytm shoes 1707,Shopping
home decor txn,Shopping
rapido txn,Transport
CINEMA,Entertainment
MASALA,Groceries
gpay wifi bill 201,Bills
MASALA,Groceries
TAX,Other
Flight ticket,Travel
CONCERT,Entertainment
idly,Food
SCAN,Health
DINNER,Food
guided tour,Travel
Mobile recharge,Bills
VEGETABLES,Groceries
haircut pay,Personal Care
THEME PARK,Entertainment
wifi bill,Bills
CHARITY,Other
Checkup,Health
INTEREST PAYMENT,Other
college fee,Education
Bakery items,Food
hotel booking,Travel
TRIP,Travel
pen/paper,Education
RESORT,Travel
Tax,Other
trip done,Travel
COFFEE,Food
SKINCARE,Personal Care
TAX,Other
postpaid bill,Bills
water bill pay,Bills
gpay postpaid bill 375,Bills
Pet care,Other
Fruits,Groceries
water bill,Bills
course fee pay,Education
POSTPAID BILL,Bills
Internet bill,Bills
haircut rs 1434,Personal Care
gpay flipkart order,Shopping
CAB RIDE,Transport
coursera,Education
SPOTIFY,Entertainment
MASALA,Groceries
sandwich rs 1765,Food
pen/paper,Education
dal,Groceries
upi misc expense,Other
Travel insurance,Travel
paytm travel insurance,Travel
bike service,Transport
parotta rs 1343,Food
Atm withdrawal,Other
Donation,Other
parotta,Food
cinema rs 908,Entertainment
shoes pay,Shopping
BREAD,Groceries
SHAVING KIT,Personal Care
ola pay,Transport
masala rs 485,Groceries
Detergent,Groceries
face wash pay,Personal Care
atm withdrawal,Other
upi cinema,Entertainment
Moisturizer,Personal Care
spent gas cylinder,Bills
rent txn,Bills
dal,Groceries
STREET FOOD,Food
COSMETICS,Personal Care
vegetables,Groceries
Salon,Personal Care
travel insurance txn,Travel
coursera rs 1572,Education
BREAKFAST,Food
homestay rs 581,Travel
FACE WASH,Personal Care
maintenance fee rs 335,Bills
RESORT,Travel
SPOTIFY,Entertainment
paytm charity,Other
moisturizer rs 238,Personal Care
homestay,Travel
gas cylinder,Bills
Water bill,Bills
PRIME VIDEO,Entertainment
BREAD,Groceries
upi college fee 1864,Education
paytm cooking oil,Groceries
MASALA,Groceries
theme park,Entertainment
COURSE FEE,Education
TOOTHPASTE,Groceries
upi dosa,Food
Doctor visit,Health
WIFI BILL,Bills
POSTPAID BILL,Bills
txn maintenance fee,Bills
cinema,Entertainment
MOISTURIZER,Personal Care
FLIPKART ORDER,Shopping
phonepe pet care,Other
kitchenware,Shopping
phonepe metro ticket 1542,Transport
paytm checkup,Health
misc expense txn,Other
RESORT,Travel
Moisturizer,Personal Care
yoga class,Health
parking,Transport
car service,Transport
Dental care,Health
TOOTHPASTE,Groceries
Shaving kit,Personal Care
Book purchase,Entertainment
KITCHENWARE,Shopping
INSURANCE PREMIUM,Bills
NETFLIX,Entertainment
payment parotta,Food
TRAVEL INSURANCE,Travel
SOUVENIRS,Travel
upi fastag recharge,Transport
perfume,Shopping
Subscription,Entertainment
HOTEL BOOKING,Travel
biryani,Food
salon,Personal Care
SALON,Personal Care
upi electronics,Shopping
spent movie ticket,Entertainment
Vacation,Travel
Sandwich,Food
Postpaid bill,Bills
Homestay,Travel
LAPTOP,Shopping
Brunch,Food
Certification,Education
spent movie ticket,Entertainment
Theme park,Entertainment
netflix,Entertainment
HOME DECOR,Shopping
club entry,Entertainment
gpay online course 503,Education
spent rent,Bills
hospital,Health
DIESEL,Transport
moisturizer,Personal Care
salad,Food
Samosa,Food
upi netflix,Entertainment
course fee,Education
exam fee,Education
Misc expense,Other
Shoes,Shopping
moisturizer,Personal Care
Fastag recharge,Transport
paid internet bill,Bills
electricity bill,Bills
auto fare,Transport
Maintenance fee,Bills
spent bus ticket,Transport
trip,Travel
COURSE FEE,Education
yoga class rs 1826,Health
WATER BILL,Bills
CLUB ENTRY,Entertainment
TRAVEL INSURANCE,Travel
upi atm withdrawal 719,Other
upi misc expense,Other
Haircut,Personal Care
pharmacy pay,Health
Bike taxi,Transport
paid online course,Education
txn first aid,Health
electronics txn,Shopping
MONTHLY PASS,Transport
fuel,Transport
gpay rent,Bills
doctor visit,Health
cooking oil,Groceries
PETROL,Transport
prime video,Entertainment
Gas cylinder,Bills
Maintenance fee,Bills
phonepe doctor visit,Health
ice cream txn,Food
tax pay,Other
SUPPLEMENTS,Health
travel insurance,Travel
gym membership rs 2703,Health
Yoga class,Health
cosmetics done,Personal Care
face wash,Personal Care
wifi bill,Bills
Guided tour,Travel
GROCERY ITEMS,Groceries
gpay supplements 1924,Health
doctor visit,Health
theme park done,Entertainment
book purchase,Entertainment
Home decor,Shopping
Guided tour,Travel
game done,Entertainment
atm withdrawal pay,Other
MOISTURIZER,Personal Care
paid metro ticket,Transport
detergent,Groceries
paytm flipkart order,Shopping
Misc expense,Other
upi coke,Food
bank charges,Other
LAB TEST,Health
Watch,Shopping
FLIPKART ORDER,Shopping
Game,Entertainment
AUTO,Transport
youtube premium rs 2648,Entertainment
DAL,Groceries
paytm theme park 1512,Entertainment
paid scan,Health
Wifi bill,Bills
txn flight ticket,Travel
electronics txn,Shopping
gpay hospital,Health
MOISTURIZER,Personal Care
homestay,Travel
paytm vacation 700,Travel
samosa,Food
souvenirs,Travel
ONLINE COURSE,Education
gpay toothpaste 419,Groceries
shoes rs 2195,Shopping
spent books,Education
gpay vacation,Travel
Netflix,Entertainment
gym membership,Health
Subscription,Entertainment
SUPPLEMENTS,Health
wifi bill,Bills
auto rs 910,Transport
TRAIN TICKET,Transport
Water bill,Bills
phonepe provision store 1068,Groceries
Kitchenware,Shopping
dental care,Health
Petrol,Transport
books,Education
haircut,Personal Care
hospital,Health
gadgets,Shopping
SNACKS,Food
payment rice,Groceries
perfume rs 2323,Personal Care
SOUVENIRS,Travel
Snacks,Food
Stationery,Shopping
Auto fare,Transport
phonepe game 1325,Entertainment
doctor visit rs 2182,Health
scan,Health
haircut rs 2375,Personal Care
Shawarma,Food
MASALA,Groceries
Tuition,Education
spa done,Personal Care
rent,Bills
ATM WITHDRAWAL,Other
paytm charity 336,Other
concert txn,Entertainment
coffee,Food
Supplements,Health
gpay homestay,Travel
lunch,Food
Youtube premium,Entertainment
Water bill,Bills
phonepe bus ticket 642,Transport
SUPERMARKET,Groceries
Haircut,Personal Care
dth recharge rs 1145,Bills
gpay movie ticket,Entertainment
Pet care,Other
paytm train ticket,Transport
txn yoga class,Health
subscription,Entertainment
Internet bill,Bills
PERFUME,Personal Care
Bread,Groceries
water bill,Bills
BANK CHARGES,Other
first aid txn,Health
JUICE,Food
Grooming,Personal Care
paid interest payment,Other
Vacation,Travel
certification,Education
auto fare done,Transport
INTEREST PAYMENT,Other
KITCHENWARE,Shopping
phonepe interest payment,Other
Breakfast,Food
bread,Groceries
vacation txn,Travel
Salon,Personal Care
MEDICINE,Health
phonepe electronics,Shopping
gpay headphones,Shopping
laptop,Shopping
phonepe bus ticket,Transport
Bank charges,Other
Mobile recharge,Bills
FASTAG RECHARGE,Transport
perfume,Shopping
skincare rs 927,Personal Care
game txn,Entertainment
phonepe supplements,Health
bike taxi,Transport
metro ticket,Transport
MONTHLY PASS,Transport
PERFUME,Personal Care
METRO TICKET,Transport
bank charges,Other
Milk,Groceries
Fastag recharge,Transport
theme park,Entertainment
Event ticket,Entertainment
SCAN,Health
paid game,Entertainment
spent haircut,Personal Care
Netflix,Entertainment
electronics rs 2001,Shopping
SKINCARE,Personal Care
Tax,Other
PHARMACY,Health
masala rs 1294,Groceries
Petrol,Transport
veg rice,Food
phonepe supermarket,Groceries
MISC EXPENSE,Other
wifi bill done,Bills
phonepe ola,Transport
paytm pet care,Other
FRIED RICE,Food
VEGETABLES,Groceries
Milk,Groceries
Mobile,Shopping
Atm withdrawal,Other
shaving kit,Personal Care
paytm samosa,Food
Face wash,Personal Care
Pet care,Other
RAPIDO,Transport
checkup done,Health
TAX,Other
GAS CYLINDER,Bills
interest payment rs 1734,Other
txn books,Education
guided tour,Travel
SOAP,Groceries
gpay monthly pass 651,Transport
Stationery,Shopping
txn vacation,Travel
masala,Groceries
Postpaid bill,Bills
gym membership,Health
lunch rs 2422,Food
gaming currency,Entertainment
Soap,Groceries
guided tour,Travel
moisturizer,Personal Care
upi certification,Education
skincare,Personal Care
bike taxi,Transport
CAB RIDE,Transport
Bike taxi,Transport
paid fruits,Groceries
SHAWARMA,Food
checkup,Health
Donation,Other
trip txn,Travel
Gym membership,Health
Homestay,Travel
bike service,Transport
Electronics,Shopping
INSURANCE PREMIUM,Bills
payment soap,Groceries
yoga class,Health
pharmacy rs 2494,Health
