expenseName,expenseCategory
quick burger recharge,Food
urgent bread purchase,Groceries
urgent ice cream payment,Food
quick free fire diamonds premium,Entertainment
late night eb bill order,Bills
urgent festival expense purchase,Others
late night body spray purchase,Personal Care
extra monthly salary fee,Salary
urgent service charge recharge,Others
loan emi payment,Bills
online gaming expense,Entertainment
quick cash given payment,Others
insta monthly rent premium,Rent
late night apollo pharmacy payment,Health
eb bill subscription,Bills
online jeans,Shopping
urgent rapido recharge,Transport
late night crypto investment order,Investment
urgent idli expense,Food
monthly parking fee,Transport
online tour package purchase,Travel
urgent wifi bill,Bills
urgent metro recharge,Transport
online rapido subscription,Transport
online electricity bill,Bills
extra cab fare subscription,Transport
monthly doctor visit purchase,Health
online book purchase order,Education
urgent lunch,Food
monthly zomato order recharge,Food
petrol order,Transport
insta salon expense,Personal Care
urgent credit card bill order,Bills
urgent electricity bill purchase,Bills
monthly gaming recharge,Entertainment
vitamin tablets purchase,Health
urgent hair cut expense,Personal Care
monthly react course purchase,Education
daily shampoo,Personal Care
beach resort bill,Travel
gas bill purchase,Bills
urgent apollo pharmacy payment,Health
monthly charger purchase,Shopping
quick butter,Groceries
extra ice cream payment,Food
late night unknown expense fee,Others
daily dress payment,Shopping
quick swiggy order recharge,Food
late night festival expense premium,Others
monthly burger purchase,Food
extra juice,Food
monthly laptop stand recharge,Shopping
daily vitamin tablets fee,Health
quick misc expense expense,Others
monthly subscription payment bill,Bills
paneer fee,Groceries
insta keyboard payment,Shopping
online eggs payment,Groceries
urgent mouse order,Shopping
late night wifi bill order,Bills
daily wifi bill purchase,Bills
monthly fish premium,Groceries
online pubg uc bill,Entertainment
monthly dominos bill,Food
daily apollo pharmacy bill,Health
monthly fine amount subscription,Others
monthly lunch recharge,Food
daily ice cream recharge,Food
keyboard subscription,Shopping
online shirt payment,Shopping
extra room rent fee,Rent
extra monthly salary bill,Salary
extra cycle cover subscription,Shopping
urgent water bill,Bills
extra ola cab recharge,Transport
daily snacks premium,Food
extra gold investment subscription,Investment
extra sugar payment,Groceries
daily tea recharge,Food
monthly salary credited,Salary
daily juice subscription,Food
insta gift card order,Gifts
monthly beard trim recharge,Personal Care
insta snacks,Food
daily monthly salary recharge,Salary
monthly misc expense fee,Others
insta health checkup purchase,Health
online mobile cover subscription,Shopping
online swiggy order fee,Food
extra steam games fee,Entertainment
online online course recharge,Education
insta bitcoin expense,Investment
extra cake bill,Food
ola cab subscription,Transport
snacks,Food
late night parotta bill,Food
urgent shirt fee,Shopping
insta karaoke purchase,Entertainment
insta bag recharge,Shopping
insta vacation cab expense,Travel
extra bag subscription,Shopping
quick bag bill,Shopping
daily salary income premium,Salary
insta fine amount payment,Others
festival expense,Others
monthly gaming subscription,Entertainment
late night resort booking bill,Travel
monthly gas bill payment,Bills
quick monthly salary bill,Salary
quick dth recharge payment,Bills
insta parking fee subscription,Transport
extra hotel booking premium,Travel
late night netflix expense,Entertainment
extra burger payment,Food
daily gaming payment,Entertainment
daily travel bag premium,Travel
monthly book purchase bill,Education
extra metro purchase,Transport
urgent salary income recharge,Salary
daily pubg uc subscription,Entertainment
late night gift card fee,Gifts
monthly chicken bill,Groceries
late night vitamin tablets payment,Health
online kfc payment,Food
late night outstation train expense,Travel
coursera subscription order,Education
late night earbuds expense,Shopping
quick jio recharge fee,Bills
monthly shoes premium,Shopping
extra gas bill premium,Bills
quick resort booking fee,Travel
daily salt recharge,Groceries
monthly trip expense premium,Travel
late night dress purchase,Shopping
daily bread omelette,Food
medicine premium,Health
insta trading money bill,Investment
daily dress,Shopping
monthly flipkart shopping purchase,Shopping
urgent bank penalty purchase,Others
quick surprise gift premium,Gifts
urgent fuel refill recharge,Transport
insta fine amount recharge,Others
extra zerodha payment,Investment
extra hostel rent bill,Rent
insta laptop stand subscription,Shopping
urgent family gift,Gifts
late night jeans payment,Shopping
online fried rice order,Food
daily internet recharge fee,Bills
monthly burger fee,Food
monthly butter expense,Groceries
unknown expense recharge,Others
late night dinner,Food
late night burger subscription,Food
quick ola cab recharge,Transport
insta outstation train subscription,Travel
urgent fuel refill premium,Transport
late night zepto bill,Groceries
insta water bill payment,Bills
insta makeup kit premium,Personal Care
extra cycle cover bill,Shopping
insta udemy course order,Education
monthly wifi bill,Bills
monthly fruits subscription,Groceries
extra amazon prime premium,Entertainment
monthly myntra order expense,Shopping
late night dth recharge premium,Bills
daily wifi bill premium,Bills
quick gym fee fee,Health
urgent idli premium,Food
late night dinner fee,Food
urgent tour package bill,Travel
urgent train pass purchase,Transport
monthly paneer payment,Groceries
monthly fried rice purchase,Food
monthly cab fare premium,Transport
urgent airtel recharge purchase,Bills
daily tshirt,Shopping
late night canteen food order,Food
urgent nail cutter,Personal Care
insta myntra order subscription,Shopping
late night fuel refill subscription,Transport
monthly cake purchase,Food
late night pizza,Food
extra salon expense payment,Personal Care
late night stock purchase purchase,Investment
late night shawarma bill,Food
monthly dominos subscription,Food
urgent misc expense bill,Others
quick helmet subscription,Shopping
insta apartment rent,Rent
online eb bill subscription,Bills
insta fuel refill recharge,Transport
quick toiletries payment,Personal Care
daily tour package expense,Travel
late night electricity bill premium,Bills
daily taxi fare order,Transport
electricity bill expense,Bills
netflix subscription,Entertainment
online mouse premium,Shopping
online gift wrap bill,Gifts
insta lunch payment,Food
extra fried rice order,Food
quick oil packet,Groceries
online fuel refill purchase,Transport
monthly instamart recharge,Groceries
daily zepto premium,Groceries
online gas bill recharge,Bills
extra donation expense,Others
monthly lunch purchase,Food
monthly bread omelette purchase,Food
quick shampoo fee,Personal Care
daily random payment expense,Others
urgent earbuds payment,Shopping
online paneer subscription,Groceries
extra honeymoon trip expense,Travel
late night oil packet recharge,Groceries
extra salt subscription,Groceries
urgent hair cut recharge,Personal Care
monthly atta,Groceries
extra atta payment,Groceries
online cash received bill,Others
urgent concert ticket premium,Entertainment
quick festival expense expense,Others
extra concert ticket fee,Entertainment
urgent notes xerox recharge,Education
extra hair cut order,Personal Care
daily exam fee recharge,Education
daily ml course payment,Education
quick parotta expense,Food
quick bank penalty fee,Others
daily hospital bill order,Health
insta hospital bill premium,Health
urgent clinic fee order,Health
quick gas bill,Bills
extra hotstar,Entertainment
spotify premium payment,Entertainment
extra college fee expense,Education
quick house rent,Rent
quick idli,Food
gift card subscription,Gifts
extra hospital bill premium,Health
urgent body spray expense,Personal Care
udemy course premium,Education
donation expense,Others
online freelance payment recharge,Salary
quick room rent bill,Rent
monthly milk payment,Groceries
extra room rent recharge,Rent
bag expense,Shopping
late night hospital bill subscription,Health
quick udemy course purchase,Education
online resort booking,Travel
zepto order,Groceries
extra hospital bill expense,Health
monthly service charge bill,Others
daily friend gift expense,Gifts
daily shawarma purchase,Food
daily credit card bill payment,Bills
quick cash given payment,Others
quick fruits fee,Groceries
late night semester fee bill,Education
insta cash received subscription,Others
insta dmart purchase,Groceries
daily eb bill fee,Bills
insta parotta subscription,Food
quick udemy course bill,Education
insta nail cutter payment,Personal Care
online kfc recharge,Food
parking fee,Transport
urgent rice,Groceries
extra burger recharge,Food
daily body spray,Personal Care
dinner,Food
flipkart shopping payment,Shopping
ice cream order,Food
daily electricity bill fee,Bills
online juice payment,Food
extra free fire diamonds expense,Entertainment
late night free fire diamonds expense,Entertainment
monthly python course recharge,Education
insta medical shop premium,Health
monthly salon expense premium,Personal Care
bigbasket expense,Groceries
late night online course bill,Education
extra water bill fee,Bills
groww investment recharge,Investment
late night face wash payment,Personal Care
monthly coursera subscription recharge,Education
monthly lunch premium,Food
extra atta expense,Groceries
urgent vitamin tablets order,Health
salt payment,Groceries
online amazon order subscription,Shopping
family gift expense,Gifts
late night dal bill,Groceries
extra local train purchase,Transport
quick tuition fee payment,Education
extra mobile recharge,Bills
monthly water bill expense,Bills
online festival expense fee,Others
late night airtel recharge bill,Bills
quick salary income premium,Salary
insta python course bill,Education
late night wedding gift subscription,Gifts
salary deposit order,Salary
extra stationery expense,Shopping
quick milk subscription,Groceries
quick mouse,Shopping
daily semester fee,Education
late night wedding gift,Gifts
insta bag bill,Shopping
daily steam games order,Entertainment
insta parking fee subscription,Transport
monthly doctor visit payment,Health
online jeans subscription,Shopping
urgent vitamin tablets premium,Health
online family gift order,Gifts
idli subscription,Food
daily mobile recharge,Bills
extra ola cab order,Transport
quick water bill subscription,Bills
extra vegetables order,Groceries
insta amazon prime payment,Entertainment
online chicken rice purchase,Food
quick oil packet,Groceries
late night water bill subscription,Bills
monthly fine amount purchase,Others
quick mobile cover expense,Shopping
quick dal,Groceries
insta amirthanjan expense,Health
late night keyboard,Shopping
misc expense order,Others
atta purchase,Groceries
late night steam games bill,Entertainment
extra cash given subscription,Others
urgent laptop stand order,Shopping
extra flat rent payment,Rent
monthly amirthanjan fee,Health
monthly health checkup order,Health
quick mobile recharge subscription,Bills
daily college fee purchase,Education
online etf purchase premium,Investment
insta book purchase expense,Education
daily fine amount premium,Others
daily salary income order,Salary
monthly freelance payment bill,Salary
quick repair work order,Others
online lunch subscription,Food
monthly zomato order order,Food
daily earbuds recharge,Shopping
doctor visit recharge,Health
insta house rent purchase,Rent
quick lunch recharge,Food
monthly shawarma expense,Food
anniversary gift purchase,Gifts
insta atta premium,Groceries
daily face wash bill,Personal Care
urgent amazon prime,Entertainment
online eggs expense,Groceries
urgent usb cable payment,Shopping
daily eb bill fee,Bills
urgent semester fee bill,Education
urgent jeans recharge,Shopping
late night dominos fee,Food
online parotta recharge,Food
urgent flat rent subscription,Rent
online subscription payment premium,Bills
online monthly salary subscription,Salary
gift card payment,Gifts
late night soap premium,Personal Care
daily resort booking recharge,Travel
urgent notes xerox,Education
extra dress order,Shopping
late night cycle cover fee,Shopping
late night mobile cover order,Shopping
quick taxi fare expense,Transport
late night subway,Food
fruits fee,Groceries
daily salt payment,Groceries
tea expense,Food
urgent netflix premium,Entertainment
extra misc expense premium,Others
quick bonus amount premium,Salary
late night wifi bill subscription,Bills
daily gas bill subscription,Bills
insta protein powder payment,Health
donation expense,Others
daily udemy course subscription,Education
daily salary deposit payment,Salary
quick outstation train,Travel
urgent charger premium,Shopping
quick bitcoin payment,Investment
urgent gift card recharge,Gifts
monthly postpaid bill order,Bills
insta exam fee expense,Education
extra broadband bill,Bills
salary income premium,Salary
late night online course payment,Education
monthly zomato order subscription,Food
extra instamart expense,Groceries
urgent perfume bill,Personal Care
quick dominos premium,Food
urgent resort booking fee,Travel
monthly amazon prime fee,Entertainment
monthly eggs payment,Groceries
monthly stationery,Shopping
online unexpected expense,Others
quick outstation train order,Travel
flat rent subscription,Rent
monthly subscription payment expense,Bills
monthly protein powder expense,Health
online mess fee premium,Food
bus ticket order,Transport
online dress fee,Shopping
urgent petrol fee,Transport
quick electricity bill bill,Bills
extra unexpected expense payment,Others
insta eb bill expense,Bills
insta loan emi subscription,Bills
ice cream bill,Food
urgent parking fee premium,Transport
quick trip expense fee,Travel
quick cheese premium,Groceries
body spray subscription,Personal Care
late night bread omelette,Food
insta mutual fund bill,Investment
extra fried rice bill,Food
insta metro fee,Transport
daily idli order,Food
quick subway bill,Food
monthly biryani expense,Food
airtel recharge order,Bills
online unexpected expense subscription,Others
late night hotstar recharge,Entertainment
daily medicine premium,Health
insta online course fee,Education
urgent share auto bill,Transport
extra bank penalty subscription,Others
urgent tuition fee purchase,Education
online mobile recharge fee,Bills
monthly hotel booking recharge,Travel
monthly online course order,Education
quick amirthanjan expense,Health
late night apollo pharmacy subscription,Health
daily dal premium,Groceries
daily repair work expense,Others
daily repair work premium,Others
fish recharge,Groceries
urgent medical shop recharge,Health
online butter,Groceries
late night gym fee subscription,Health
late night bike petrol order,Transport
urgent misc expense fee,Others
daily bag fee,Shopping
free fire diamonds fee,Entertainment
late night face wash bill,Personal Care
amirthanjan order,Health
urgent donation premium,Others
urgent dth recharge payment,Bills
late night fuel refill purchase,Transport
extra fruits premium,Groceries
extra rapido expense,Transport
monthly chicken order,Groceries
urgent metro purchase,Transport
monthly internet recharge subscription,Bills
quick hair cut purchase,Personal Care
insta zerodha bill,Investment
daily health checkup fee,Health
quick toiletries fee,Personal Care
auto fare premium,Transport
daily flipkart shopping payment,Shopping
insta beard trim fee,Personal Care
insta milk subscription,Groceries
online internet recharge premium,Bills
quick fuel refill bill,Transport
daily oil packet,Groceries
quick sip investment purchase,Investment
late night tshirt purchase,Shopping
extra soap order,Personal Care
late night gift purchase bill,Gifts
exam fee,Education
monthly monthly salary bill,Salary
late night salary credited subscription,Salary
extra unknown expense subscription,Others
extra oil packet subscription,Groceries
insta bus ticket subscription,Transport
online shampoo subscription,Personal Care
daily cash received bill,Others
monthly shampoo payment,Personal Care
daily salon expense order,Personal Care
online gift purchase purchase,Gifts
monthly festival expense fee,Others
quick wifi bill expense,Bills
monthly flat rent order,Rent
monthly lunch purchase,Food
eb bill order,Bills
mouse recharge,Shopping
monthly surprise gift premium,Gifts
monthly vacation cab order,Travel
insta exam fee bill,Education
quick idli purchase,Food
urgent certification fee,Education
late night flat rent,Rent
online paneer recharge,Groceries
monthly coffee purchase,Food
online jio recharge payment,Bills
donation payment,Others
monthly dal payment,Groceries
online friend gift recharge,Gifts
insta vegetables order,Groceries
insta bread omelette fee,Food
quick mobile recharge expense,Bills
online diesel fee,Transport
late night internship stipend premium,Salary
kfc premium,Food
daily shoes,Shopping
online fine amount order,Others
quick apartment rent payment,Rent
honeymoon trip payment,Travel
biryani payment,Food
late night fried rice purchase,Food
toiletries subscription,Personal Care
coffee order,Food
online pg rent subscription,Rent
monthly usb cable subscription,Shopping
late night music subscription,Entertainment
extra ola cab purchase,Transport
insta rice payment,Groceries
extra hair cut recharge,Personal Care
online toiletries bill,Personal Care
insta medical shop premium,Health
urgent college fee fee,Education
late night birthday gift subscription,Gifts
extra freelance payment order,Salary
extra watch premium,Shopping
online mess fee payment,Food
exam fee bill,Education
quick earbuds subscription,Shopping
urgent udemy course order,Education
extra dinner bill,Food
urgent trip food fee,Travel
insta makeup kit purchase,Personal Care
monthly diesel fee,Transport
extra service charge order,Others
extra chicken rice expense,Food
late night shoes premium,Shopping
urgent flipkart shopping premium,Shopping
quick lunch purchase,Food
shoes,Shopping
quick unexpected expense subscription,Others
quick zerodha payment,Investment
urgent outstation train payment,Travel
quick mouse expense,Shopping
late night salary deposit payment,Salary
online sugar bill,Groceries
daily holiday booking expense,Travel
quick dominos bill,Food
room rent fee,Rent
daily nail cutter subscription,Personal Care
late night bike petrol subscription,Transport
gift wrap bill,Gifts
late night metro purchase,Transport
online tea subscription,Food
late night vacation cab purchase,Travel
late night medicine purchase,Health
daily dth recharge fee,Bills
online fried rice recharge,Food
monthly watch bill,Shopping
daily jeans subscription,Shopping
amirthanjan order,Health
extra freelance payment bill,Salary
online dmart purchase,Groceries
daily jio recharge order,Bills
quick youtube premium purchase,Entertainment
online tour package payment,Travel
monthly freelance payment subscription,Salary
monthly outstation train purchase,Travel
daily oil packet fee,Groceries
urgent karaoke recharge,Entertainment
petrol order,Transport
zomato order purchase,Food
urgent hotel booking,Travel
monthly shirt fee,Shopping
insta dental checkup subscription,Health
late night hair cut bill,Personal Care
urgent donation bill,Others
insta apollo pharmacy subscription,Health
online diesel subscription,Transport
quick cash given recharge,Others
daily zomato order payment,Food
late night cheese purchase,Groceries
daily hotel booking,Travel
insta hair cut subscription,Personal Care
late night trading money fee,Investment
urgent charger subscription,Shopping
late night ice cream order,Food
friend gift,Gifts
pizza,Food
extra health checkup expense,Health
urgent room rent payment,Rent
online electricity bill,Bills
monthly tuition fee expense,Education
daily family gift,Gifts
monthly tea bill,Food
monthly monthly rent fee,Rent
fine amount payment,Others
quick doctor visit expense,Health
insta trip food recharge,Travel
instamart subscription,Groceries
quick toiletries recharge,Personal Care
broadband bill payment,Bills
late night loan emi,Bills
monthly vitamin tablets bill,Health
insta diesel payment,Transport
stationery purchase,Shopping
urgent house rent premium,Rent
late night credit card bill expense,Bills
late night apartment rent fee,Rent
insta fish order,Groceries
late night movie ticket fee,Entertainment
online pizza subscription,Food
insta holiday booking payment,Travel
online house rent payment,Rent
online zomato order subscription,Food
monthly amazon prime order,Entertainment
online bread omelette bill,Food
daily company salary recharge,Salary
quick donation subscription,Others
extra shawarma expense,Food
online loan emi premium,Bills
jeans subscription,Shopping
quick postpaid bill fee,Bills
monthly concert ticket premium,Entertainment
urgent instamart payment,Groceries
daily sip investment payment,Investment
insta lunch premium,Food
family gift purchase,Gifts
insta pg rent expense,Rent
bag,Shopping
insta fruits recharge,Groceries
dmart bill,Groceries
urgent clinic fee subscription,Health
insta paneer purchase,Groceries
urgent crypto investment bill,Investment
urgent salary credited bill,Salary
insta diesel expense,Transport
late night medicine fee,Health
hair cut recharge,Personal Care
extra beach resort subscription,Travel
extra trip expense fee,Travel
insta broadband bill payment,Bills
online chicken rice purchase,Food
extra biryani fee,Food
daily karaoke subscription,Entertainment
daily gym fee recharge,Health
daily amazon order,Shopping
eb bill bill,Bills
online doctor visit fee,Health
monthly coffee subscription,Food
monthly wifi bill premium,Bills
daily bus ticket payment,Transport
online trip expense subscription,Travel
extra tour package subscription,Travel
late night local train order,Transport
extra bus ticket expense,Transport
insta cash received premium,Others
insta trip food order,Travel
extra paneer payment,Groceries
daily credit card bill subscription,Bills
monthly concert ticket premium,Entertainment
late night anniversary gift recharge,Gifts
online dress expense,Shopping
extra taxi fare subscription,Transport
late night bus ticket subscription,Transport
late night watch expense,Shopping
online mouse subscription,Shopping
late night bonus amount fee,Salary
usb cable subscription,Shopping
extra oil packet fee,Groceries
quick bread subscription,Groceries
quick bread omelette recharge,Food
urgent amazon order order,Shopping
insta cash received payment,Others
room rent,Rent
insta health checkup premium,Health
extra zomato order bill,Food
house rent subscription,Rent
late night ola cab expense,Transport
quick loan emi order,Bills
quick chicken rice payment,Food
online wifi bill purchase,Bills
insta mess fee subscription,Food
monthly gift purchase premium,Gifts
online gaming expense,Entertainment
daily medical shop,Health
bag expense,Shopping
daily bag purchase,Shopping
online wedding gift purchase,Gifts
extra credit card bill subscription,Bills
urgent beach resort purchase,Travel
gift purchase premium,Gifts
online donation recharge,Others
monthly cake fee,Food
daily charger,Shopping
monthly unknown expense,Others
online online course fee,Education
urgent bread payment,Groceries
online fried rice purchase,Food
monthly local train payment,Transport
extra diesel bill,Transport
online snacks subscription,Food
monthly unknown expense,Others
online stationery bill,Shopping
late night react course payment,Education
python course bill,Education
monthly atta payment,Groceries
monthly laptop stand bill,Shopping
late night charger,Shopping
quick gym fee bill,Health
quick dress expense,Shopping
swiggy order premium,Food
online mobile recharge payment,Bills
online exam fee bill,Education
quick pg rent recharge,Rent
extra laptop stand purchase,Shopping
urgent tea subscription,Food
monthly earbuds,Shopping
daily doctor visit premium,Health
extra myntra order premium,Shopping
online ice cream order,Food
daily spotify premium bill,Entertainment
extra salt premium,Groceries
insta dominos subscription,Food
late night python course purchase,Education
monthly mutual fund payment,Investment
quick unknown expense,Others
late night unknown expense fee,Others
late night stationery payment,Shopping
quick snacks subscription,Food
urgent bonus amount premium,Salary
online tuition fee recharge,Education
monthly chicken rice subscription,Food
late night vacation cab purchase,Travel
monthly swiggy order recharge,Food
monthly fine amount payment,Others
urgent dominos subscription,Food
late night chicken subscription,Groceries
service charge bill,Others
daily subscription payment bill,Bills
quick bike service payment,Transport
quick dress order,Shopping
extra wedding gift bill,Gifts
online amazon prime recharge,Entertainment
online biryani subscription,Food
late night biryani expense,Food
urgent subscription payment subscription,Bills
online shawarma bill,Food
late night bag premium,Shopping
insta flipkart shopping order,Shopping
late night movie ticket subscription,Entertainment
quick usb cable,Shopping
insta stationery payment,Shopping
daily shawarma order,Food
online fish order,Groceries
late night birthday gift bill,Gifts
monthly vegetables,Groceries
extra amazon prime recharge,Entertainment
quick notes xerox subscription,Education
insta cycle cover purchase,Shopping
monthly myntra order recharge,Shopping
online apollo pharmacy recharge,Health
urgent gift card premium,Gifts
online postpaid bill fee,Bills
daily cake fee,Food
late night hospital bill recharge,Health
insta juice expense,Food
late night myntra order expense,Shopping
extra fish,Groceries
extra face wash recharge,Personal Care
daily cake fee,Food
daily skin care payment,Personal Care
insta spotify premium subscription,Entertainment
extra apollo pharmacy,Health
online eye test order,Health
extra youtube premium payment,Entertainment
monthly amazon order expense,Shopping
petrol bill,Transport
online zerodha subscription,Investment
late night flat rent expense,Rent
online rent payment payment,Rent
company salary recharge,Salary
insta biryani,Food
online hostel rent bill,Rent
extra beard trim recharge,Personal Care
quick postpaid bill subscription,Bills
quick watch fee,Shopping
insta gift card recharge,Gifts
laptop stand purchase,Shopping
extra music subscription recharge,Entertainment
online company salary,Salary
quick helmet subscription,Shopping
extra stationery purchase,Shopping
freelance payment recharge,Salary
daily holiday booking bill,Travel
quick chicken fee,Groceries
festival expense purchase,Others
daily credit card bill expense,Bills
monthly atta fee,Groceries
snacks expense,Food
late night uber auto order,Transport
late night earbuds fee,Shopping
daily bike service bill,Transport
daily mobile cover payment,Shopping
monthly fine amount fee,Others
online ice cream subscription,Food
extra repair work payment,Others
extra chicken expense,Groceries
internet recharge subscription,Bills
online internship stipend expense,Salary
daily zepto premium,Groceries
quick beard trim premium,Personal Care
daily exam fee premium,Education
monthly book purchase purchase,Education
insta cheese order,Groceries
late night mobile cover premium,Shopping
quick monthly salary premium,Salary
quick certification fee subscription,Education
daily dinner fee,Food
extra credit card bill order,Bills
jeans purchase,Shopping
late night postpaid bill expense,Bills
urgent hotel booking fee,Travel
extra face wash payment,Personal Care
monthly cash received expense,Others
late night laptop stand expense,Shopping
online wifi bill purchase,Bills
quick zomato order expense,Food
extra misc expense bill,Others
extra shoes order,Shopping
laptop stand order,Shopping
quick toiletries fee,Personal Care
late night charger recharge,Shopping
online keyboard premium,Shopping
monthly misc expense expense,Others
quick semester fee,Education
daily myntra order recharge,Shopping
daily helmet bill,Shopping
monthly zepto bill,Groceries
late night outstation train expense,Travel
online tuition fee fee,Education
insta travel bag fee,Travel
online travel bag premium,Travel
trip expense expense,Travel
daily resort booking subscription,Travel
monthly trip food,Travel
daily mobile cover expense,Shopping
late night friend gift payment,Gifts
quick pg rent purchase,Rent
urgent charger purchase,Shopping
insta trip food subscription,Travel
online eye test fee,Health
extra vacation cab,Travel
quick protein powder subscription,Health
late night mutual fund purchase,Investment
extra gas bill recharge,Bills
insta tea order,Food
insta skin care payment,Personal Care
urgent paneer expense,Groceries
online semester fee premium,Education
insta unexpected expense recharge,Others
extra crypto investment bill,Investment
room rent premium,Rent
daily udemy course expense,Education
quick eb bill payment,Bills
online certification fee bill,Education
monthly clinic fee fee,Health
late night rent payment order,Rent
monthly ola cab bill,Transport
daily bag,Shopping
swiggy order,Food
daily apollo pharmacy recharge,Health
late night uber auto payment,Transport
zepto expense,Groceries
extra gas bill expense,Bills
rent payment bill,Rent
daily vegetables fee,Groceries
extra fried rice,Food
daily fuel refill payment,Transport
extra train pass recharge,Transport
urgent postpaid bill subscription,Bills
late night tuition fee recharge,Education
urgent cake order,Food
daily misc expense recharge,Others
daily tuition fee subscription,Education
daily cake bill,Food
extra ola cab payment,Transport
quick unexpected expense recharge,Others
urgent jio recharge order,Bills
quick myntra order premium,Shopping
urgent bigbasket premium,Groceries
monthly uber auto subscription,Transport
monthly vitamin tablets premium,Health
extra surprise gift order,Gifts
college fee purchase,Education
quick cycle cover order,Shopping
insta keyboard bill,Shopping
urgent medical shop fee,Health
urgent donation fee,Others
extra internship stipend expense,Salary
online kfc order,Food
online fruits bill,Groceries
online taxi fare payment,Transport
daily train pass premium,Transport
late night stock purchase premium,Investment
monthly bike service recharge,Transport
travel bag,Travel
insta monthly salary subscription,Salary
late night dress fee,Shopping
urgent salary income payment,Salary
online gift purchase,Gifts
daily steam games subscription,Entertainment
electricity bill recharge,Bills
late night misc expense subscription,Others
insta hospital bill recharge,Health
extra dosa subscription,Food
urgent bag expense,Shopping
daily wedding gift order,Gifts
daily gold investment purchase,Investment
late night credit card bill recharge,Bills
online fine amount payment,Others
late night surprise gift,Gifts
daily youtube premium fee,Entertainment
monthly milk order,Groceries
monthly mutual fund,Investment
college fee order,Education
urgent watch order,Shopping
monthly stationery expense,Shopping
late night spotify premium payment,Entertainment
urgent cash received bill,Others
monthly bag fee,Shopping
insta tuition fee fee,Education
urgent netflix subscription,Entertainment
late night dinner bill,Food
quick oil packet expense,Groceries
quick concert ticket purchase,Entertainment
extra shirt subscription,Shopping
quick amazon prime subscription,Entertainment
urgent mess fee payment,Food
extra concert ticket fee,Entertainment
insta gift wrap order,Gifts
daily anniversary gift premium,Gifts
monthly body spray,Personal Care
extra eggs expense,Groceries
amirthanjan expense,Health
urgent gas bill expense,Bills
extra laptop stand payment,Shopping
online monthly salary purchase,Salary
quick cycle cover payment,Shopping
quick trading money expense,Investment
extra atta premium,Groceries
flipkart shopping subscription,Shopping
urgent bus ticket premium,Transport
perfume,Personal Care
extra doctor visit order,Health
monthly bank penalty subscription,Others
vacation cab bill,Travel
extra lunch order,Food
urgent bus ticket bill,Transport
quick ola cab bill,Transport
urgent vitamin tablets order,Health
late night vitamin tablets recharge,Health
monthly cab fare subscription,Transport
late night eb bill subscription,Bills
extra flipkart shopping expense,Shopping
insta dmart order,Groceries
daily friend gift bill,Gifts
insta unknown expense recharge,Others
quick salary income bill,Salary
daily keyboard expense,Shopping
insta shoes,Shopping
urgent snacks,Food
monthly train pass,Transport
insta dinner payment,Food
cash given purchase,Others
online festival expense,Others
daily salary deposit premium,Salary
extra internship stipend fee,Salary
insta loan emi payment,Bills
daily honeymoon trip bill,Travel
late night body spray purchase,Personal Care
daily mobile recharge bill,Bills
dinner purchase,Food
urgent fuel refill expense,Transport
insta juice recharge,Food
daily music subscription bill,Entertainment
urgent zepto recharge,Groceries
late night fish subscription,Groceries
quick makeup kit recharge,Personal Care
daily chicken bill,Groceries
insta repair work expense,Others
trip food subscription,Travel
urgent dal order,Groceries
insta fine amount purchase,Others
insta kfc bill,Food
monthly butter payment,Groceries
late night ice cream purchase,Food
daily gas bill expense,Bills
urgent bus ticket,Transport
daily bonus amount expense,Salary
extra local train premium,Transport
monthly diesel fee,Transport
daily stationery subscription,Shopping
urgent random payment premium,Others
monthly mutual fund purchase,Investment
urgent fuel refill payment,Transport
late night dress premium,Shopping
monthly rice subscription,Groceries
extra cab fare purchase,Transport
insta fish premium,Groceries
insta subway bill,Food
urgent shoes subscription,Shopping
dmart bill,Groceries
extra electricity bill bill,Bills
insta parking fee,Transport
monthly trip food expense,Travel
earbuds bill,Shopping
extra butter bill,Groceries
daily bag order,Shopping
late night zepto payment,Groceries
urgent gas bill expense,Bills
urgent canteen food subscription,Food
daily medical shop bill,Health
insta youtube premium recharge,Entertainment
daily sugar subscription,Groceries
daily eb bill premium,Bills
extra dominos order,Food
monthly vitamin tablets expense,Health
extra etf purchase payment,Investment
insta charger bill,Shopping
monthly metro order,Transport
monthly monthly rent premium,Rent
insta butter premium,Groceries
spotify premium,Entertainment
quick holiday booking bill,Travel
daily share auto purchase,Transport
insta bread omelette,Food
monthly nail cutter expense,Personal Care
urgent broadband bill fee,Bills
extra subscription payment order,Bills
credit card bill fee,Bills
online gift card fee,Gifts
monthly internship stipend fee,Salary
late night tuition fee bill,Education
online cycle cover purchase,Shopping
monthly jeans subscription,Shopping
late night stock purchase payment,Investment
taxi fare premium,Transport
late night ml course bill,Education
daily movie ticket recharge,Entertainment
jio recharge recharge,Bills
insta laptop stand purchase,Shopping
urgent parotta subscription,Food
online ice cream bill,Food
quick taxi fare payment,Transport
wedding gift purchase,Gifts
online kfc premium,Food
monthly subscription payment subscription,Bills
medicine fee,Health
monthly charger fee,Shopping
late night broadband bill premium,Bills
monthly train pass,Transport
monthly bread omelette expense,Food
urgent keyboard,Shopping
late night free fire diamonds purchase,Entertainment
online concert ticket expense,Entertainment
swiggy order,Food
insta concert ticket bill,Entertainment
