expenseName,expenseCategory
concert,Entertainment
VACATION,Travel
cake rs 136,Food
upi tea,Food
udemy done,Education
perfume,Personal Care
Stationery,Shopping
spa,Personal Care
ELECTRICITY BILL,Bills
atm withdrawal,Other
MAINTENANCE FEE,Bills
Tuition,Education
phonepe interest payment,Other
gaming currency,Entertainment
gas cylinder txn,Bills
moisturizer rs 1724,Personal Care
PETROL,Transport
paid grocery items,Groceries
theme park done,Entertainment
Movie ticket,Entertainment
upi interest payment 1701,Other
SALON,Personal Care
gpay spa,Personal Care
BREAKFAST,Food
payment vegetables,Groceries
tuition,Education
COURSERA,Education
Resort,Travel
Cosmetics,Personal Care
VEGETABLES,Groceries
gpay netflix 1931,Entertainment
pen/paper,Education
PEN/PAPER,Education
Bag,Shopping
ELECTRICITY BILL,Bills
payment dental care,Health
phonepe trip,Travel
upi veg rice 1209,Food
veg rice,Food
upi insurance premium 479,Bills
hotel booking pay,Travel
phonepe atm withdrawal 206,Other
FUEL,Transport
BUS TICKET,Transport
GUIDED TOUR,Travel
Insurance premium,Bills
RENT,Bills
YOGA CLASS,Health
resort rs 1343,Travel
Clothes,Shopping
lunch pay,Food
TRIP,Travel
POSTPAID BILL,Bills
certification done,Education
Moisturizer,Personal Care
exam fee pay,Education
paytm gadgets,Shopping
Supplements,Health
PHARMACY,Health
atm withdrawal,Other
Clothes,Shopping
SANDWICH,Food
dental care,Health
Gas cylinder,Bills
AMAZON ORDER,Shopping
FACE WASH,Personal Care
MOBILE,Shopping
upi atm withdrawal 199,Other
WATER BILL,Bills
paytm coursera,Education
FLIPKART ORDER,Shopping
payment shoes,Shopping
Prime video,Entertainment
Resort,Travel
Kitchenware,Shopping
Spotify,Entertainment
cab ride rs 2960,Transport
spent vacation,Travel
travel insurance,Travel
online course,Education
phonepe kitchenware,Shopping
Mobile,Shopping
Metro ticket,Transport
idly,Food
CLUB ENTRY,Entertainment
FACE WASH,Personal Care
COKE,Food
COURSERA,Education
paytm insurance premium,Bills
cinema,Entertainment
Online course,Education
prime video,Entertainment
INTERNET BILL,Bills
paytm toll 306,Transport
donation pay,Other
HOSPITAL,Health
auto,Transport
charity,Other
TAX,Other
phonepe ev charging,Transport
Maintenance fee,Bills
phonepe cinema 269,Entertainment
RAPIDO,Transport
upi shampoo 1389,Groceries
souvenirs,Travel
tuition,Education
gpay checkup 668,Health
Supplements,Health
postpaid bill,Bills
Udemy,Education
Uber,Transport
YOGA CLASS,Health
electronics,Shopping
Pizza,Food
subscription rs 1466,Entertainment
Gift,Other
Bank charges,Other
salad rs 2868,Food
Misc expense,Other
Face wash,Personal Care
COURSE FEE,Education
flight ticket,Travel
PEN/PAPER,Education
CHARITY,Other
phonepe pizza 91,Food
tax,Other
TRAVEL INSURANCE,Travel
Laptop,Shopping
books done,Education
WIFI BILL,Bills
bread,Groceries
udemy,Education
home decor,Shopping
Donation,Other
Bakery items,Food
GYM MEMBERSHIP,Health
txn netflix,Entertainment
Maintenance fee,Bills
txn face wash,Personal Care
EXAM FEE,Education
BIRYANI,Food
rapido,Transport
chicken rice pay,Food
Brunch,Food
coke,Food
TRIP,Travel
momos done,Food
BOOKS,Education
interest payment,Other
PARKING,Transport
paid parking,Transport
phonepe bus ticket,Transport
gpay online course,Education
paytm movie ticket,Entertainment
payment cooking oil,Groceries
toll,Transport
MYNTRA,Shopping
SANDWICH,Food
Shaving kit,Personal Care
STATIONERY,Shopping
CLUB ENTRY,Entertainment
Bank charges,Other
spent supplements,Health
paytm vacation,Travel
HOSPITAL,Health
Trip,Travel
HOME DECOR,Shopping
provision store,Groceries
checkup pay,Health
spa txn,Personal Care
COFFEE,Food
gadgets,Shopping
watch,Shopping
spent soap,Groceries
gpay masala 176,Groceries
CHECKUP,Health
clothes,Shopping
perfume,Personal Care
THEME PARK,Entertainment
paytm kitchenware,Shopping
Stationery,Shopping
fastag recharge rs 521,Transport
paid insurance premium,Bills
Wifi bill,Bills
spent flipkart order,Shopping
SPA,Personal Care
DONATION,Other
SHAMPOO,Groceries
paytm tuition 1670,Education
salon,Personal Care
MASALA,Groceries
udemy,Education
resort,Travel
Monthly pass,Transport
flipkart order,Shopping
paytm pet care,Other
SCAN,Health
gpay perfume 379,Personal Care
maintenance fee,Bills
phonepe lab test 531,Health
moisturizer txn,Personal Care
watch,Shopping
Supplements,Health
club entry done,Entertainment
gpay mobile recharge 349,Bills
GAMING CURRENCY,Entertainment
Hospital,Health
Bike service,Transport
udemy,Education
Fried rice,Food
RESORT,Travel
Perfume,Personal Care
certification txn,Education
CHICKEN RICE,Food
Perfume,Personal Care
online course,Education
paytm uber,Transport
TRAIN TICKET,Transport
paid guided tour,Travel
Vacation,Travel
BREAKFAST,Food
watch txn,Shopping
phonepe hospital,Health
ev charging,Transport
MONTHLY PASS,Transport
trip,Travel
moisturizer,Personal Care
Dth recharge,Bills
Movie ticket,Entertainment
txn souvenirs,Travel
MOBILE,Shopping
gpay charity 1354,Other
paytm gaming currency,Entertainment
HEADPHONES,Shopping
THEME PARK,Entertainment
Metro ticket,Transport
TRAVEL INSURANCE,Travel
trip,Travel
RESORT,Travel
gpay parking,Transport
ev charging,Transport
Course fee,Education
shaving kit,Personal Care
upi monthly pass 1695,Transport
Rent,Bills
MILKSHAKE,Food
GIFT,Other
Ola,Transport
atm withdrawal txn,Other
YOGA CLASS,Health
PET CARE,Other
cinema,Entertainment
BIKE SERVICE,Transport
haircut,Personal Care
SHOES,Shopping
Udemy,Education
Electronics,Shopping
cinema,Entertainment
gpay fastag recharge 1921,Transport
GROCERY ITEMS,Groceries
home decor,Shopping
Movie ticket,Entertainment
Interest payment,Other
insurance premium rs 1342,Bills
AMAZON ORDER,Shopping
txn medicine,Health
club entry,Entertainment
txn dth recharge,Bills
gpay supermarket 1251,Groceries
bank charges,Other
ELECTRICITY BILL,Bills
Atm withdrawal,Other
Snacks,Food
rapido,Transport
netflix,Entertainment
gpay pizza,Food
theme park rs 1648,Entertainment
Energy drink,Food
uber,Transport
COSMETICS,Personal Care
Vegetables,Groceries
myntra,Shopping
upi mobile,Shopping
ice cream rs 2484,Food
guided tour,Travel
paytm amazon order,Shopping
gpay concert 205,Entertainment
flipkart order,Shopping
Online course,Education
Cinema,Entertainment
GROOMING,Personal Care
rent pay,Bills
Gift,Other
Metro ticket,Transport
GUIDED TOUR,Travel
charity,Other
soap,Groceries
txn dal,Groceries
trip rs 745,Travel
bank charges,Other
provision store,Groceries
OLA,Transport
Hotel booking,Travel
provision store txn,Groceries
myntra,Shopping
grooming,Personal Care
paytm donation 1320,Other
clothes,Shopping
fruits rs 184,Groceries
WATCH,Shopping
bag,Shopping
Concert,Entertainment
BRUNCH,Food
MOVIE TICKET,Entertainment
SANDWICH,Food
interest payment,Other
Auto,Transport
txn interest payment,Other
YOGA CLASS,Health
gpay scan 1376,Health
book purchase,Entertainment
Shaving kit,Personal Care
maintenance fee,Bills
EVENT TICKET,Entertainment
Dal,Groceries
Course fee,Education
BIKE TAXI,Transport
juice,Food
salad,Food
Travel insurance,Travel
Interest payment,Other
College fee,Education
GROCERY ITEMS,Groceries
gpay concert,Entertainment
txn charity,Other
Dosa,Food
Shawarma,Food
gift pay,Other
dental care,Health
BURGER,Food
MOMOS,Food
coke,Food
GROOMING,Personal Care
Grooming,Personal Care
MAINTENANCE FEE,Bills
upi spotify,Entertainment
bag rs 1032,Shopping
HOTEL BOOKING,Travel
INTEREST PAYMENT,Other
resort,Travel
Face wash,Personal Care
souvenirs done,Travel
BAG,Shopping
SALON,Personal Care
RAPIDO,Transport
Uber,Transport
skincare pay,Personal Care
bakery items,Food
gpay moisturizer,Personal Care
paid misc expense,Other
Maintenance fee,Bills
soap,Groceries
PERFUME,Personal Care
Uber,Transport
donation,Other
txn shampoo,Groceries
Metro ticket,Transport
Detergent,Groceries
pharmacy,Health
payment myntra,Shopping
fruits,Groceries
Moisturizer,Personal Care
Monthly pass,Transport
Auto,Transport
Interest payment,Other
Maintenance fee,Bills
upi resort,Travel
shampoo,Groceries
Charity,Other
brunch,Food
payment gas cylinder,Bills
face wash,Personal Care
Ev charging,Transport
CLUB ENTRY,Entertainment
Juice,Food
Trip,Travel
EXAM FEE,Education
Vegetables,Groceries
cake,Food
Ice cream,Food
BREAD,Groceries
Vegetables,Groceries
travel insurance pay,Travel
haircut,Personal Care
theme park rs 938,Entertainment
paid concert,Entertainment
auto fare,Transport
bike taxi,Transport
Postpaid bill,Bills
Amazon order,Shopping
hospital,Health
STATIONERY,Shopping
RICE,Groceries
PET CARE,Other
FLIGHT TICKET,Travel
souvenirs,Travel
spent provision store,Groceries
uber,Transport
SALAD,Food
Wifi bill,Bills
yoga class,Health
Supermarket,Groceries
water bill,Bills
UBER,Transport
Amazon order,Shopping
guided tour rs 1809,Travel
WIFI BILL,Bills
SUPERMARKET,Groceries
GROOMING,Personal Care
fruits,Groceries
BANK CHARGES,Other
TAX,Other
Bread,Groceries
LUNCH,Food
gpay rapido 1341,Transport
phonepe haircut,Personal Care
paytm pen/paper,Education
Misc expense,Other
spotify,Entertainment
Hotel booking,Travel
Event ticket,Entertainment
grooming,Personal Care
INSURANCE PREMIUM,Bills
cab ride,Transport
skincare,Personal Care
gpay gift items 938,Shopping
MOBILE RECHARGE,Bills
Stationery,Shopping
SHAMPOO,Groceries
energy drink rs 2413,Food
Shampoo,Groceries
postpaid bill rs 564,Bills
laptop,Shopping
haircut,Personal Care
upi shaving kit,Personal Care
tuition,Education
UBER,Transport
LUNCH,Food
Grooming,Personal Care
shoes,Shopping
ice cream,Food
Electricity bill,Bills
Maintenance fee,Bills
Internet bill,Bills
SANDWICH,Food
BAG,Shopping
gpay pen/paper 444,Education
bakery items txn,Food
GROCERY ITEMS,Groceries
Energy drink,Food
tax,Other
paytm biryani 69,Food
Car service,Transport
salon,Personal Care
moisturizer pay,Personal Care
Idly,Food
book purchase,Entertainment
shaving kit,Personal Care
club entry,Entertainment
interest payment,Other
upi guided tour 1720,Travel
RESORT,Travel
soap,Groceries
grocery items,Groceries
electronics pay,Shopping
payment prime video,Entertainment
Street food,Food
water bill txn,Bills
payment bank charges,Other
BIRYANI,Food
car service done,Transport
VACATION,Travel
pet care,Other
MILK,Groceries
DONATION,Other
trip,Travel
txn face wash,Personal Care
Vacation,Travel
Uber,Transport
PRIME VIDEO,Entertainment
bus ticket,Transport
interest payment rs 1240,Other
txn travel insurance,Travel
charity,Other
COLLEGE FEE,Education
insurance premium done,Bills
Donation,Other
internet bill,Bills
HEADPHONES,Shopping
concert,Entertainment
Maintenance fee,Bills
Yoga class,Health
payment skincare,Personal Care
medicine done,Health
prime video done,Entertainment
Soap,Groceries
CHICKEN RICE,Food
train ticket,Transport
brunch,Food
Udemy,Education
spotify,Entertainment
rapido,Transport
Travel insurance,Travel
Perfume,Personal Care
CERTIFICATION,Education
GAME,Entertainment
pharmacy,Health
Lab test,Health
online course,Education
DENTAL CARE,Health
Fastag recharge,Transport
kitchenware txn,Shopping
phonepe tax,Other
medicine,Health
resort txn,Travel
FASTAG RECHARGE,Transport
dth recharge,Bills
gym membership,Health
Certification,Education
HOTEL BOOKING,Travel
phonepe travel insurance 1849,Travel
ev charging,Transport
payment amazon order,Shopping
Pharmacy,Health
phonepe flipkart order,Shopping
GUIDED TOUR,Travel
insurance premium,Bills
Interest payment,Other
cosmetics done,Personal Care
misc expense,Other
txn medicine,Health
Gift,Other
MAINTENANCE FEE,Bills
Homestay,Travel
souvenirs,Travel
Kitchenware,Shopping
BUS TICKET,Transport
yoga class,Health
CAFE LATTE,Food
Milk,Groceries
haircut rs 1249,Personal Care
youtube premium,Entertainment
fuel done,Transport
movie ticket,Entertainment
doctor visit,Health
scan done,Health
grooming,Personal Care
Theme park,Entertainment
spa pay,Personal Care
samosa rs 2009,Food
fastag recharge done,Transport
BUS TICKET,Transport
electronics,Shopping
VEG RICE,Food
grooming,Personal Care
EXAM FEE,Education
LAPTOP,Shopping
netflix,Entertainment
txn online course,Education
insurance premium done,Bills
car service,Transport
Spa,Personal Care
face wash done,Personal Care
AUTO FARE,Transport
grooming,Personal Care
gas cylinder,Bills
ev charging rs 1790,Transport
BRUNCH,Food
Postpaid bill,Bills
TOLL,Transport
cooking oil,Groceries
gift done,Other
CERTIFICATION,Education
MISC EXPENSE,Other
gadgets,Shopping
Hotel booking,Travel
dental care rs 1402,Health
FACE WASH,Personal Care
event ticket rs 2020,Entertainment
spent scan,Health
FLIPKART ORDER,Shopping
Vacation,Travel
Dth recharge,Bills
pen/paper,Education
phonepe postpaid bill 1751,Bills
gpay cab ride,Transport
SOUVENIRS,Travel
lab test rs 990,Health
spent netflix,Entertainment
HEADPHONES,Shopping
EXAM FEE,Education
Mobile recharge,Bills
Milkshake,Food
Rapido,Transport
Youtube premium,Entertainment
Pizza,Food
DETERGENT,Groceries
SHAMPOO,Groceries
Uber,Transport
GIFT,Other
book purchase rs 270,Entertainment
payment trip,Travel
UBER,Transport
grooming done,Personal Care
AMAZON ORDER,Shopping
cinema pay,Entertainment
Movie ticket,Entertainment
paytm prime video,Entertainment
spent water bill,Bills
pen/paper done,Education
Bike taxi,Transport
Cosmetics,Personal Care
phonepe fruits 1168,Groceries
Lab test,Health
phonepe hotel booking,Travel
Gas cylinder,Bills
donation,Other
txn vegetables,Groceries
payment moisturizer,Personal Care
Event ticket,Entertainment
MOISTURIZER,Personal Care
moisturizer,Personal Care
rapido,Transport
payment moisturizer,Personal Care
CLUB ENTRY,Entertainment
tax,Other
gas cylinder,Bills
youtube premium,Entertainment
spa done,Personal Care
COFFEE,Food
Fastag recharge,Transport
upi headphones,Shopping
book purchase,Entertainment
First aid,Health
tea,Food
DONATION,Other
phonepe bakery items,Food
grocery items,Groceries
SHAVING KIT,Personal Care
headphones,Shopping
charity,Other
dal,Groceries
college fee,Education
Atm withdrawal,Other
Gadgets,Shopping
FASTAG RECHARGE,Transport
supplements,Health
Postpaid bill,Bills
Headphones,Shopping
Mobile recharge,Bills
idly,Food
AUTO,Transport
flight ticket,Travel
Perfume,Shopping
car service,Transport
books,Education
SPA,Personal Care
supermarket done,Groceries
PEN/PAPER,Education
spent shaving kit,Personal Care
txn youtube premium,Entertainment
INSURANCE PREMIUM,Bills
upi fastag recharge 184,Transport
Cosmetics,Personal Care
upi home decor,Shopping
Home decor,Shopping
SUBSCRIPTION,Entertainment
upi charity,Other
Kitchenware,Shopping
phonepe movie ticket 104,Entertainment
travel insurance pay,Travel
bag rs 2931,Shopping
laptop rs 1756,Shopping
salon,Personal Care
flight ticket,Travel
STREET FOOD,Food
FRIED RICE,Food
pet care,Other
TOLL,Transport
RENT,Bills
tea,Food
Provision store,Groceries
exam fee done,Education
IDLY,Food
gpay pharmacy 1921,Health
insurance premium,Bills
SOUVENIRS,Travel
CERTIFICATION,Education
WATCH,Shopping
laptop rs 1016,Shopping
PET CARE,Other
dth recharge txn,Bills
pet care rs 2596,Other
Interest payment,Other
gpay electronics,Shopping
Udemy,Education
paytm metro ticket 731,Transport
Lab test,Health
FLIGHT TICKET,Travel
Postpaid bill,Bills
GAMING CURRENCY,Entertainment
diesel,Transport
txn misc expense,Other
Resort,Travel
shaving kit rs 588,Personal Care
Travel insurance,Travel
spa pay,Personal Care
Scan,Health
YOUTUBE PREMIUM,Entertainment
Ola,Transport
bread,Groceries
shaving kit,Personal Care
lab test,Health
Charity,Other
detergent pay,Groceries
Rapido,Transport
Salon,Personal Care
shawarma,Food
HOMESTAY,Travel
resort,Travel
Train ticket,Transport
online course,Education
maintenance fee pay,Bills
cake,Food
BURGER,Food
EXAM FEE,Education
souvenirs,Travel
Shampoo,Groceries
Tax,Other
Energy drink,Food
Supplements,Health
college fee done,Education
Uber,Transport
payment supplements,Health
Gift items,Shopping
dth recharge,Bills
BAG,Shopping
soap,Groceries
breakfast,Food
SHAVING KIT,Personal Care
Supermarket,Groceries
FIRST AID,Health
gift items pay,Shopping
course fee rs 1536,Education
souvenirs,Travel
SHOES,Shopping
CAKE,Food
donation,Other
Dal,Groceries
GROOMING,Personal Care
HAIRCUT,Personal Care
postpaid bill,Bills
MOBILE RECHARGE,Bills
DIESEL,Transport
hotel booking,Travel
bread,Groceries
Vegetables,Groceries
Cinema,Entertainment
gas cylinder rs 2831,Bills
Snacks,Food
Cinema,Entertainment
DINNER,Food
phonepe milk 1457,Groceries
paid hospital,Health
INTERNET BILL,Bills
fruits rs 2489,Groceries
MEDICINE,Health
Gaming currency,Entertainment
SPA,Personal Care
WATCH,Shopping
Haircut,Personal Care
tuition,Education
spotify,Entertainment
petrol,Transport
payment provision store,Groceries
stationery,Shopping
ATM WITHDRAWAL,Other
Charity,Other
upi shawarma 1957,Food
supermarket rs 2337,Groceries
PETROL,Transport
VEGETABLES,Groceries
FRUITS,Groceries
Grooming,Personal Care
atm withdrawal,Other
udemy,Education
Flight ticket,Travel
Postpaid bill,Bills
payment cake,Food
theme park,Entertainment
RENT,Bills
PEN/PAPER,Education
Hotel booking,Travel
BOOKS,Education
Gaming currency,Entertainment
dal,Groceries
SHOES,Shopping
payment yoga class,Health
paytm souvenirs,Travel
rent,Bills
Checkup,Health
shaving kit,Personal Care
gpay diesel 875,Transport
college fee pay,Education
THEME PARK,Entertainment
CLUB ENTRY,Entertainment
FLIGHT TICKET,Travel
MEDICINE,Health
SPOTIFY,Entertainment
coursera,Education
udemy rs 2163,Education
tuition,Education
medicine done,Health
toll txn,Transport
movie ticket,Entertainment
upi home decor,Shopping
phonepe breakfast,Food
upi grooming,Personal Care
Souvenirs,Travel
rent rs 1660,Bills
paid mobile,Shopping
Bank charges,Other
auto fare,Transport
Car service,Transport
biryani,Food
paid souvenirs,Travel
Theme park,Entertainment
bread done,Groceries
Bike service,Transport
Flipkart order,Shopping
gpay parotta,Food
Checkup,Health
GUIDED TOUR,Travel
Toll,Transport
trip,Travel
txn street food,Food
SUBSCRIPTION,Entertainment
WATCH,Shopping
Dal,Groceries
INTERNET BILL,Bills
PIZZA,Food
GROOMING,Personal Care
Insurance premium,Bills
gift items done,Shopping
payment myntra,Shopping
COOKING OIL,Groceries
yoga class,Health
spent medicine,Health
gpay medicine 770,Health
books,Education
concert rs 2236,Entertainment
gift items,Shopping
paytm metro ticket 291,Transport
Monthly pass,Transport
Tea,Food
upi club entry,Entertainment
upi fastag recharge,Transport
upi game 305,Entertainment
paid electricity bill,Bills
water bill done,Bills
SUPPLEMENTS,Health
spent juice,Food
IDLY,Food
paid face wash,Personal Care
donation rs 64,Other
Stationery,Shopping
guided tour,Travel
provision store rs 2109,Groceries
FLIGHT TICKET,Travel
Cosmetics,Personal Care
prime video rs 1227,Entertainment
paytm prime video,Entertainment
TOLL,Transport
hospital,Health
monthly pass done,Transport
Amazon order,Shopping
ELECTRONICS,Shopping
Vacation,Travel
spent gas cylinder,Bills
COURSERA,Education
online course,Education
dinner done,Food
Brunch,Food
atm withdrawal,Other
sandwich,Food
pharmacy,Health
CLUB ENTRY,Entertainment
home decor,Shopping
VACATION,Travel
gadgets rs 1014,Shopping
paytm bank charges,Other
Flight ticket,Travel
donation rs 556,Other
Interest payment,Other
Books,Education
Hospital,Health
upi rice,Groceries
Travel insurance,Travel
Atm withdrawal,Other
homestay,Travel
spent checkup,Health
paytm perfume 82,Personal Care
gaming currency pay,Entertainment
HOMESTAY,Travel
GROCERY ITEMS,Groceries
grooming,Personal Care
PEN/PAPER,Education
gpay club entry,Entertainment
spa,Personal Care
SALON,Personal Care
spotify,Entertainment
GROCERY ITEMS,Groceries
internet bill rs 1429,Bills
perfume,Shopping
spent watch,Shopping
charity,Other
moisturizer done,Personal Care
paid shawarma,Food
shaving kit,Personal Care
fastag recharge rs 1913,Transport
Bakery items,Food
hotel booking,Travel
DAL,Groceries
Car service,Transport
Clothes,Shopping
LAB TEST,Health
AUTO FARE,Transport
FIRST AID,Health
hotel booking txn,Travel
bag rs 2942,Shopping
hospital,Health
Mobile recharge,Bills
Travel insurance,Travel
atm withdrawal,Other
homestay,Travel
Detergent,Groceries
FIRST AID,Health
COFFEE,Food
gift,Other
Souvenirs,Travel
Watch,Shopping
resort,Travel
Doctor visit,Health
postpaid bill,Bills
shaving kit,Personal Care
amazon order,Shopping
Gas cylinder,Bills
MISC EXPENSE,Other
Energy drink,Food
SANDWICH,Food
DTH RECHARGE,Bills
Shaving kit,Personal Care
Insurance premium,Bills
MOBILE,Shopping
donation rs 1615,Other
LAPTOP,Shopping
hotel booking,Travel
spent certification,Education
watch,Shopping
Car service,Transport
idly,Food
RICE,Groceries
upi petrol 468,Transport
donation,Other
Online course,Education
atm withdrawal,Other
online course rs 854,Education
Misc expense,Other
DETERGENT,Groceries
FRUITS,Groceries
Toothpaste,Groceries
upi provision store 596,Groceries
spent tax,Other
spent tuition,Education
Mobile recharge,Bills
trip,Travel
GAME,Entertainment
pet care,Other
Vegetables,Groceries
MOISTURIZER,Personal Care
MOVIE TICKET,Entertainment
Cake,Food
FLIGHT TICKET,Travel
gpay electricity bill,Bills
atm withdrawal,Other
Watch,Shopping
checkup rs 2251,Health
Fuel,Transport
GIFT,Other
CERTIFICATION,Education
water bill,Bills
gpay rice 1124,Groceries
phonepe postpaid bill,Bills
Home decor,Shopping
WATER BILL,Bills
BREAD,Groceries
MOISTURIZER,Personal Care
DAL,Groceries
youtube premium,Entertainment
POSTPAID BILL,Bills
Maintenance fee,Bills
Dental care,Health
MASALA,Groceries
Water bill,Bills
paytm bike taxi,Transport
COSMETICS,Personal Care
atm withdrawal,Other
Travel insurance,Travel
Kitchenware,Shopping
Coursera,Education
gym membership,Health
diesel,Transport
paid interest payment,Other
Resort,Travel
spent toothpaste,Groceries
gadgets,Shopping
mobile recharge rs 2158,Bills
exam fee,Education
MOBILE RECHARGE,Bills
haircut,Personal Care
spa done,Personal Care
BAKERY ITEMS,Food
dental care,Health
auto fare,Transport
upi detergent 975,Groceries
vacation,Travel
toothpaste,Groceries
Misc expense,Other
INTERNET BILL,Bills
paytm sandwich,Food
paytm milkshake 353,Food
coffee done,Food
auto fare,Transport
txn pet care,Other
exam fee,Education
Rice,Groceries
paid uber,Transport
maintenance fee,Bills
paid netflix,Entertainment
certification,Education
face wash,Personal Care
RESORT,Travel
Soap,Groceries
PHARMACY,Health
HEADPHONES,Shopping
Fastag recharge,Transport
COURSERA,Education
Ola,Transport
bread,Groceries
Masala,Groceries
game,Entertainment
TUITION,Education
PET CARE,Other
BANK CHARGES,Other
diesel,Transport
Wifi bill,Bills
metro ticket rs 1121,Transport
lunch pay,Food
BIKE SERVICE,Transport
mobile recharge rs 2660,Bills
interest payment,Other
fuel,Transport
spa,Personal Care
BOOKS,Education
RESORT,Travel
Ev charging,Transport
GAMING CURRENCY,Entertainment
home decor,Shopping
Fastag recharge,Transport
upi grooming 1403,Personal Care
charity,Other
WATCH,Shopping
WATER BILL,Bills
upi donation,Other
Mobile,Shopping
paytm bus ticket 791,Transport
DENTAL CARE,Health
payment dth recharge,Bills
haircut,Personal Care
mobile recharge,Bills
FLIPKART ORDER,Shopping
GROOMING,Personal Care
prime video,Entertainment
dinner rs 2435,Food
Online course,Education
Auto fare,Transport
MOISTURIZER,Personal Care
Cosmetics,Personal Care
payment supplements,Health
Donation,Other
auto,Transport
Cafe latte,Food
phonepe souvenirs,Travel
book purchase rs 2898,Entertainment
mobile rs 959,Shopping
tuition,Education
first aid done,Health
Charity,Other
Electronics,Shopping
Diesel,Transport
Diesel,Transport
GAMING CURRENCY,Entertainment
lab test pay,Health
MEDICINE,Health
YOGA CLASS,Health
electricity bill rs 1107,Bills
txn milkshake,Food
milkshake txn,Food
FLIGHT TICKET,Travel
fastag recharge txn,Transport
Rent,Bills
College fee,Education
DTH RECHARGE,Bills
atm withdrawal,Other
SPOTIFY,Entertainment
shampoo pay,Groceries
skincare rs 1006,Personal Care
electricity bill,Bills
paid shaving kit,Personal Care
trip,Travel
BUS TICKET,Transport
TUITION,Education
face wash,Personal Care
AMAZON ORDER,Shopping
Grooming,Personal Care
Haircut,Personal Care
Wifi bill,Bills
youtube premium,Entertainment
Flight ticket,Travel
vacation,Travel
spa rs 416,Personal Care
rice,Groceries
moisturizer,Personal Care
NETFLIX,Entertainment
SHAVING KIT,Personal Care
resort,Travel
supermarket rs 2026,Groceries
SCAN,Health
udemy rs 1009,Education
College fee,Education
payment lunch,Food
JUICE,Food
GYM MEMBERSHIP,Health
Tax,Other
Spa,Personal Care
vacation,Travel
Bakery items,Food
Grooming,Personal Care
PIZZA,Food
DETERGENT,Groceries
atm withdrawal,Other
upi dal,Groceries
perfume,Personal Care
gpay ev charging 503,Transport
Petrol,Transport
phonepe monthly pass,Transport
gpay electricity bill 362,Bills
Spa,Personal Care
perfume,Shopping
GAS CYLINDER,Bills
PAROTTA,Food
face wash rs 930,Personal Care
Exam fee,Education
Gift,Other
gpay travel insurance 649,Travel
SOUVENIRS,Travel
flight ticket,Travel
headphones,Shopping
TRIP,Travel
LUNCH,Food
spa,Personal Care
spent dth recharge,Bills
detergent rs 1431,Groceries
CINEMA,Entertainment
FRUITS,Groceries
paid supermarket,Groceries
paid supplements,Health
phonepe provision store 1981,Groceries
face wash rs 427,Personal Care
myntra,Shopping
COURSE FEE,Education
spa rs 1278,Personal Care
COSMETICS,Personal Care
gadgets,Shopping
paid pet care,Other
atm withdrawal rs 2483,Other
paytm perfume,Personal Care
coursera,Education
FRIED RICE,Food
PET CARE,Other
Souvenirs,Travel
Cosmetics,Personal Care
certification,Education
Breakfast,Food
Provision store,Groceries
LAB TEST,Health
pet care rs 2497,Other
Donation,Other
dal,Groceries
dinner,Food
vegetables txn,Groceries
coffee txn,Food
PERFUME,Shopping
paid sandwich,Food
coke rs 121,Food
subscription,Entertainment
Grooming,Personal Care
hotel booking,Travel
spent hotel booking,Travel
CHARITY,Other
homestay txn,Travel
hospital,Health
diesel,Transport
upi gas cylinder,Bills
Vacation,Travel
PET CARE,Other
DAL,Groceries
Ola,Transport
Trip,Travel
mobile recharge,Bills
SHAMPOO,Groceries
stationery,Shopping
breakfast,Food
paytm toothpaste,Groceries
phonepe souvenirs 267,Travel
course fee,Education
haircut,Personal Care
txn soap,Groceries
Kitchenware,Shopping
spent atm withdrawal,Other
gpay electricity bill 563,Bills
GAS CYLINDER,Bills
pizza,Food
wifi bill,Bills
Interest payment,Other
DETERGENT,Groceries
shoes,Shopping
gaming currency,Entertainment
AMAZON ORDER,Shopping
Atm withdrawal,Other
yoga class done,Health
masala rs 2602,Groceries
Subscription,Entertainment
checkup,Health
cooking oil,Groceries
college fee rs 102,Education
Doctor visit,Health
DENTAL CARE,Health
HOSPITAL,Health
Juice,Food
Dosa,Food
BAG,Shopping
RESORT,Travel
TAX,Other
homestay,Travel
RESORT,Travel
Vacation,Travel
GIFT ITEMS,Shopping
upi guided tour,Travel
Trip,Travel
Bus ticket,Transport
dosa,Food
amazon order,Shopping
spent subscription,Entertainment
gas cylinder,Bills
toothpaste,Groceries
SHOES,Shopping
trip txn,Travel
Concert,Entertainment
salon rs 1643,Personal Care
homestay pay,Travel
Ola,Transport
phonepe soap 1785,Groceries
fruits,Groceries
GIFT ITEMS,Shopping
ice cream rs 2920,Food
homestay pay,Travel
rent,Bills
phonepe lunch 1860,Food
spa,Personal Care
Coke,Food
DETERGENT,Groceries
gpay trip 1877,Travel
fruits,Groceries
hospital,Health
HOME DECOR,Shopping
Souvenirs,Travel
donation,Other
Gift items,Shopping
COLLEGE FEE,Education
Interest payment,Other
books pay,Education
gpay trip,Travel
fried rice,Food
bag,Shopping
CHECKUP,Health
Electricity bill,Bills
PETROL,Transport
travel insurance done,Travel
Coursera,Education
gpay bag,Shopping
pen/paper,Education
upi rice 1108,Groceries
train ticket done,Transport
gpay homestay,Travel
FACE WASH,Personal Care
Myntra,Shopping
BAG,Shopping
